tweet_id,created_at,_id,like_counts,content,crawl_time
HEydnk3Bd,2019-07-22 10:01:31,4396794211263584,0,支持学校，学校不能丢，紫元必须死！,1680441533
HEydnk3Bd,2019-07-22 10:01:31,4396794211954256,0,学费可以算错 紫元biss[微笑],1680441533
HEydnk3Bd,2019-07-22 09:59:52,4396793800592012,0,这个理由？？？你觉得可信吗？？？,1680441533
HEydnk3Bd,2019-07-22 09:53:07,4396792097918854,0,水费怎么办呀,1680441533
HEydnk3Bd,2019-07-22 09:51:48,4396791765962750,0,其实学校刚发布学费的时候辅导员就说了算错了这个情况.......没想到现在热度这么高[允悲][允悲][允悲],1680441533
HEydnk3Bd,2019-07-22 09:50:33,4396791455671208,0,一吨热水35元 真的跟抢劫有什么区别。而且水还是黄的 还不热,1680441533
HEydnk3Bd,2019-07-22 09:46:38,4396790465439829,0,[二哈],1680441533
HEydnk3Bd,2019-07-22 09:31:29,4396786653241189,0,下次要细心呀[泪],1680441533
HEydnk3Bd,2019-07-22 09:21:02,4396784023205319,0,我想问一下新生学费怎么算？招生简章里是6000,1680441533
HEydnk3Bd,2019-07-22 08:33:43,4396772116157387,0,19年的学费查不到了，为什么18年，17年的学费也查不到了呢？,1680441554
HEydnk3Bd,2019-07-22 08:16:25,4396767762549563,0,哈哈哈哈哈  学校真的搞笑呢  不曝光 是不是都不会主动退换呢,1680441554
HEydnk3Bd,2019-07-22 08:15:56,4396767645196949,0,建议学校开一门键盘管理,1680441554
HEydnk3Bd,2019-07-22 08:08:02,4396765652245813,0,👌 解决问题还是好小财。,1680441554
HEydnk3Bd,2019-07-22 07:56:28,4396762745616481,0,睡醒了来骂一下紫园[怒],1680441554
HEydnk3Bd,2019-07-22 07:56:08,4396762657803800,0,学费可以理解学校！！物业能不能改改呢[失望],1680441554
HEydnk3Bd,2019-07-22 07:54:46,4396762313988789,0,相信学校！,1680441554
HEydnk3Bd,2019-07-22 07:40:43,4396758777576543,0,想问一下 怎么看学费[允悲],1680441554
HEydnk3Bd,2019-07-22 07:02:46,4396749227235411,0,[喵喵]至少能改正错误,1680441554
HEydnk3Bd,2019-07-22 06:24:17,4396739542557316,0,头一回看到这么多赞,1680441554
HEydnk3Bd,2019-07-22 06:21:18,4396738796520698,0,真是无语，母校因为这个上热搜[怒],1680441554
HEydnk3Bd,2019-07-22 06:18:31,4396738091191346,0,@过女侠,1680441554
HEydnk3Bd,2019-07-22 01:12:32,4396661088318919,0,责任追究要跟上，内部管理要改进，降水价吸粉是契机，变被动为主动吧。,1680441554
HEydnk3Bd,2019-07-22 00:56:21,4396657015354170,0,1.能不能将“正确数据”的明细公开出来，“其他费用”收得不明不白。 2.如何退还?原路退回zfb还是一卡通?一卡通的话钱是提不出来的，所以最终还是会流入…… 3.水费问题，还是保持一如既往的“不介入”状态吗？,1680441554
HEydnk3Bd,2019-07-22 00:53:29,4396656293946027,0,紫元必须死！,1680441554
HEydnk3Bd,2019-07-22 00:24:16,4396648946089555,0,财税人才的黄埔军校,1680441554
HEydnk3Bd,2019-07-22 00:22:31,4396648501254630,0,散了吧散了吧，睡觉了，这事只能这样了,1680441574
HEydnk3Bd,2019-07-22 00:22:22,4396648463401641,0,请管管水费吧，要不下一个紫园仙水热搜预订？[doge],1680441574
HEydnk3Bd,2019-07-22 00:20:53,4396648089851360,0,建议亲带个#浙江财经大学#话题发声明欧～,1680441574
HEydnk3Bd,2019-07-22 00:19:34,4396647759362619,0,来了来了 声明真的来了！,1680441574
HEydnk3Bd,2019-07-22 00:18:57,4396647603383169,0,我还是冲的财经大学来的,1680441574
HEydnk3Bd,2019-07-22 00:16:55,4396647091828632,0,解释滴很快[太开心]知道啦,1680441574
HEydnk3Bd,2019-07-22 00:15:15,4396646672560124,0,[doge][doge],1680441574
HEydnk3Bd,2019-07-23 17:55:25,4397275859853843,0,f,1680441574
HEydnk3Bd,2019-07-22 16:48:18,4396896586189235,0,下次失误往少里算,1680441574
HEydnk3Bd,2019-07-22 16:46:40,4396896170715400,0,财经大学应该增设计算学院。,1680441574
HEydnk3Bd,2019-07-22 15:41:27,4396879762822865,0,估计想试试涨价，没想到反响这么大，受不住舆论的压力才道歉的吧，财经学院也能算错，咋可能[二哈],1680441594
HEydnk3Bd,2019-07-22 15:36:20,4396878470533011,0,财经大学算错帐，这个笑话不好笑,1680441594
HEydnk3Bd,2019-07-22 15:35:58,4396878382687994,0,#浙江财经大学回应学生学费突增# 吓坏宝宝了，原来是系统出错哈！以后要注意了！[吃惊],1680441594
HEydnk3Bd,2019-07-22 15:19:19,4396874192563709,0,贵校的标签是“其他”！这么没脑子的说明也能洗白，本身就是决定涨价，被学生曝光了，就说是“零时工”失误。,1680441594
HEydnk3Bd,2019-07-22 15:17:40,4396873773419546,0,去帮杰伦打榜就原谅你 http://t.cn/AilQ97m2,1680441594
HEydnk3Bd,2019-07-22 15:06:50,4396871051625670,0,物业也是个问题，还请学校处理好，不要给紫元背锅。我在的时候紫元还没有如此猖狂，[费解][费解]，现在是怎么肥事,1680441594
HEydnk3Bd,2019-07-22 15:04:09,4396870372103229,0,况且也看到学妹说，班级群里已经说先不要缴费，等待核实！谁也不傻！多交钱！,1680441594
HEydnk3Bd,2019-07-22 15:03:27,4396870199772100,0,我想信学校的回应。 毕业我去取材料，辅导员还问我哪个班的。 可我还是大一时入了党，也拿奖学金。 我相信浙财对学生还是比较公正的，良好的学风也让我受益终生。 学校已经声明并道歉，诬陷和造谣请立即停止！,1680441594
HEydnk3Bd,2019-07-22 15:01:36,4396869730316626,0,校训：不做假账[doge],1680441594
HEydnk3Bd,2019-07-22 14:55:24,4396868174079499,0,财经大学算错钱，读你们学校学财经，老师会不会教错，这让报考你们大学的情何以堪。,1680441594
HEydnk3Bd,2019-07-22 14:43:41,4396865220890435,0,财会类院校，这么低级的错误么？看来这下名声有点不好了吧,1680441594
HEydnk3Bd,2019-07-22 14:32:29,4396862402802325,0,只不过是给自己找个台阶下哦，我就不信工作人员眼瞎，这都能弄错？,1680441594
HEydnk3Bd,2019-08-07 22:51:27,4402786177073762,0,al,1680441594
HEydnk3Bd,2019-07-29 01:48:46,4399206922008293,0,哈哈哈哈哈,1680441594
HEydnk3Bd,2019-07-26 10:29:14,4398250737900966,0,一个财经大学还算错学费？华在其表。败絮其中吧！不怕误人子弟吗？,1680441594
HEydnk3Bd,2019-07-24 23:29:48,4397722398299650,0,[鲜花],1680441594
HEydnk3Bd,2019-07-22 19:10:51,4396932456100813,0,财经大学 ，财务算错账了,1680441908
HFjgRh7Sy,2019-07-27 00:08:11,4398456833876921,4798,我都已经把那篇nature communications下好了[微笑],1680441660
HFjgRh7Sy,2019-07-27 00:20:54,4398460033585794,3328,前排[doge]说财大nb就对了,1680441660
HFjgRh7Sy,2019-07-27 01:26:04,4398476433502566,2346,我旦这是又为交大扛了一次风波啊[doge],1680441660
HFjgRh7Sy,2019-07-27 08:02:54,4398576300223865,2313,李敏硕士学位的毕业论文如果也是由他人代写，那上海交大是不是也得查一查，这样符合硕士学位授予规范么？此处@上海交通大学,1680441660
HFjgRh7Sy,2019-07-27 00:39:53,4398464811079601,2135,学术圈的瓜真的🐂🍺,1680441660
HFjgRh7Sy,2019-07-27 00:13:05,4398458066734934,1869,这种事情如果是真的 这种女的读博士 真的太可笑了 白得五篇SCI,1680441660
HFjgRh7Sy,2019-07-27 03:11:36,4398502991558051,862,什么时候把陆炎放出来呀，关一双好不好，把李敏也关进去,1680441660
HFjgRh7Sy,2019-07-27 00:21:45,4398460247645875,826,这么热的天，贵校送来这么大的瓜，甜的上头！,1680441660
HFjgRh7Sy,2019-07-27 01:08:23,4398471983174695,727,复旦这几年够热闹哈：博士毕业论文造假、医学院投毒案、五篇SCI大瓜......丢人！,1680441660
HFjgRh7Sy,2019-07-27 06:59:46,4398560411694447,653,好想读博士啊，这样就会有四个男朋友了[doge][doge][doge],1680441660
HFjgRh7Sy,2019-07-27 04:29:25,4398522575536199,615,問世間情是何物，直教人sci相許呀,1680441660
HFjgRh7Sy,2019-07-27 02:33:39,4398493441486486,436,“一查到底”，复旦这个态度很好，不愧顶级名校[good] 学术不端远不是抄袭剽窃一种形式，不当署名也是一种。一查到底，才能真正维护学校形象，这也是全体复旦师生希望看到的。,1680441660
HFjgRh7Sy,2019-07-27 09:12:12,4398593739715359,410,可以，这才是我心中的高校！！摆明说，不怕抹黑…比去年404清北暗箱操作，恐吓学生家长的行为简直形成鲜明对比,1680441660
HFjgRh7Sy,2019-07-27 00:36:36,4398463984632352,407,谈恋爱吗，我要一篇sci就行,1680441660
HFjgRh7Sy,2019-07-27 00:04:04,4398455801750602,325,我只想知道女博士的结局。。。,1680441660
HFjgRh7Sy,2019-07-27 04:16:37,4398519354181641,249,学术圈的瓜每次都让我觉得发文章是一件很容易的事情[跪了],1680441660
HFjgRh7Sy,2019-07-27 00:42:05,4398465364618863,195,不让你上热搜，我于心不忍啊,1680441679
HFjgRh7Sy,2019-07-27 07:51:35,4398573452176319,192,@复旦大学 我们学术圈辛辛苦苦做学术的医生，管不了这个女生私人作风问题，但是涉及学术造假，则希望开除严惩，取消一切资格，送回老家改造做人[微笑],1680441679
HFjgRh7Sy,2019-07-27 02:17:40,4398489418855617,188,[酸][酸][酸][酸]5篇sci，我硕士熬了多少个通宵才1篇[拜拜][拜拜][拜拜][拜拜],1680441679
HFjgRh7Sy,2019-07-27 00:08:52,4398457005157900,160,不信谣、不传谣，做个理智、理性的网民……,1680441660
HFjgRh7Sy,2019-07-27 00:03:02,4398455537552190,153,学术不端必须严惩,1680441679
HFjgRh7Sy,2019-07-27 00:47:04,4398466622733992,134,希望学校引进PI的时候，多考察一下其人品和师德，现在害老子踩坑，浪费一年的时间,1680441679
HFjgRh7Sy,2019-07-27 09:27:59,4398597711840589,122,女博士的脑子果然好，能同时和还4个男博士交往，还不会发错信息搞错人，嗯，🐮,1680441679
HFjgRh7Sy,2019-07-27 11:12:26,4398623997418136,110,[允悲][允悲]我能想到最浪漫的事，就是送你五篇SCI,1680441679
HFjgRh7Sy,2019-07-27 12:26:01,4398642515103216,108,女的段位也太高了  正常女的出轨一个都分身乏术  他妈的一下子五个还有时间搞事业[doge],1680441679
HFjgRh7Sy,2019-07-27 09:12:18,4398593769122867,105,呵呵，那女博士硕士论文也该查一查是不是要at一下瑞金医院和交通大学,1680441679
HFjgRh7Sy,2019-07-27 06:13:31,4398548772629449,105,"人没有德行,还哪有医德，把所有心思都放在斡旋在情人之间，还能搞医，读到博士，真是可笑，现在怀疑这个博士是怎样考上的",1680441679
HFjgRh7Sy,2019-07-27 01:12:55,4398473123999421,95,读博有风险，招生需谨慎,1680441679
HFjgRh7Sy,2019-07-27 08:38:33,4398585271219927,94,我觉得贵校不止该加强师德师风教育，更该着重提高所有师生的审美观塑造……,1680441679
HFjgRh7Sy,2019-07-27 11:37:58,4398630423449574,87,大学宿舍里就有一个女生同时和5个男生谈恋爱，经常出现晚上和一个男生出去约，然后早上回到宿舍换好睡衣给另一个男生回电话娇嗔的说我刚醒[允悲][允悲][允悲],1680441679
HFjgRh7Sy,2019-07-27 11:53:44,4398634390821503,82,让我们这种苦苦挣扎濒临抑郁的女博士情何以堪[生病],1680441679
HFjgRh7Sy,2019-07-27 06:41:49,4398555894256727,77,据说你们可以把人送精神病院。,1680441679
HFjgRh7Sy,2019-07-27 09:50:37,4398603407973026,73,李敏当初考上复旦的博士是不是靠的出卖色相，贵校招生是不是有失公正？有一处就有百处，希望贵校好好查查自己的招生是否存在什么猫腻。,1680441679
HFjgRh7Sy,2019-07-27 12:59:49,4398651021365359,68,这件事情的根本就是一个抛弃弃子的男人遇上了一个潘金莲还要求这个潘金莲从一而终[微笑],1680441701
HFjgRh7Sy,2019-07-27 11:22:52,4398626623445699,65,女主就长那样…为什么还会把男主你的这么五迷三道儿的，一出手就五篇sci[允悲],1680441679
HFjgRh7Sy,2019-07-27 10:50:19,4398618431994584,65,个人行为我觉得不能全怪学校，但是山东大学那个女伴制度，我觉得学校领导真的得要好好追责了[费解],1680441679
HFjgRh7Sy,2019-07-27 07:12:25,4398563595283536,62,女版翟天临。成功的路不是这么走的。,1680441701
HFjgRh7Sy,2019-07-27 01:53:44,4398483396218627,60,我也是想知道女博士的结局@复旦大学,1680441701
HFjgRh7Sy,2019-07-27 11:32:20,4398629005322301,51,感觉明年硕博毕业难度又要上一个阶梯[跪了][跪了],1680441701
HFjgRh7Sy,2019-07-27 00:05:21,4398456120483858,50,让她博士没得读，这种女的[喵喵],1680441701
HFjgRh7Sy,2019-07-27 10:27:32,4398612697621361,47,横跨三界  医 育 研,1680441701
HFjgRh7Sy,2019-07-27 00:19:22,4398459648281660,47,等待调查结果 学术不端 势必严惩不贷！！,1680441701
HFjgRh7Sy,2019-07-27 11:44:08,4398631979815987,43,这女的颜值身材都不行，但凭借超高的智商，骗得四个男博士团团转，阔怕[费解],1680441701
HFjgRh7Sy,2019-07-27 06:39:48,4398555386906743,43,可惜了这男的，好好搞科研多好,1680441701
HFjgRh7Sy,2019-07-27 01:47:56,4398481940538549,41,我什么时候才能遇到愿意给我五篇sci的小哥哥，🍋🍋🍋,1680441701
HFjgRh7Sy,2019-07-27 12:22:54,4398641731247642,41,忍不住讲一个身边的事，我们教研室有一个女生考研期间勾搭本专业研三师兄，谈恋爱，考上了开学就甩。然后最让我傻眼的是，研一她为了论文又攀上了另一个博士师兄…在此之间她也不是单身状态的，最最关键是那个研三师兄和博士师兄认识的，身边的人都说博士师兄丢魂了。。。。,1680441701
HFjgRh7Sy,2019-07-27 07:18:19,4398565084684836,40,起码这女的不能让人家做医生，真实水平可疑,1680441701
HFjgRh7Sy,2019-07-27 12:38:03,4398645543214421,39,李敏的硕士学位也应该彻查 请交大和瑞金医院也承担起责任 一起还学术界一个清净@上海交通大学,1680441701
HFjgRh7Sy,2019-07-27 15:49:16,4398693664511695,36,知乎上大神的猜测太准了 http://t.cn/Aij9GlPm,1680441701
HFjgRh7Sy,2019-07-27 11:12:14,4398623951622864,35,讲真，中国近十所top 3里，也就复旦是隔三差五就爆出一些影响较大的负面新闻了吧？,1680441701
HFjgRh7Sy,2019-07-27 11:18:44,4398625583110758,33,如果是真的，这样的人能治病救人吗，不害死人就不错了。简直丢复旦的脸。社会渣子,1680441701
HFjgRh7Sy,2019-07-27 11:47:32,4398632830268343,33,学术圈的瓜 比娱乐圈精彩多了,1680441723
HFjgRh7Sy,2019-07-27 12:26:37,4398642670103823,30,抛妻弃子，报应啊，恶人自有恶人磨,1680441723
HFjgRh7Sy,2019-07-27 07:40:09,4398570574297192,27,如果是真的的话，那么是不是涉及学术不端(侵占学术成果)，要撤销学位证书？,1680441723
HFjgRh7Sy,2019-07-27 11:33:03,4398629186398216,26,女的果然是精英啊，没脸蛋凭实力说话,1680441701
HFjgRh7Sy,2019-07-27 12:39:50,4398645992222748,26,天啊，可以介绍那个男博士给我吗，我一定好好珍惜他！,1680441723
HFjgRh7Sy,2019-07-27 08:06:20,4398577163903238,25,如果是真的，那这女的很厉害，通过利用他人达到自己的目的，精，准，狠！！！！,1680441723
HFjgRh7Sy,2019-07-27 11:11:21,4398623728982166,24,复旦回应博士生和研究员感情纠葛：启动师德学风调查。,1680441701
HFjgRh7Sy,2019-07-27 01:40:01,4398479948293549,24,所以说瓜里被大牛扔去隔壁交大精卫是真的么？[摊手],1680441723
HFjgRh7Sy,2019-07-27 00:04:01,4398455788829798,24,居然是真的吗……,1680441723
HFjgRh7Sy,2019-07-27 11:27:18,4398627738596792,23,乖乖，这个男的科研能力可以啊，随手能送5篇，酸了,1680441723
HFjgRh7Sy,2019-07-27 09:57:27,4398605127235929,23,我是因为李敏事件才关注你的[哈哈]。据说李敏有4个男友，真的假的？李敏就是个主播，4个男友就是观众。4人中刷礼物抢媳妇，这个自杀的老师刷了5篇SCI，房子，包包，车子？那其他几个刷了啥？,1680441723
HFjgRh7Sy,2019-07-27 12:25:05,4398642280759011,22,。。。。。有句港句，复旦真的要好好整顿自己学校的风气了，这几年出了很多事了,1680441723
HFjgRh7Sy,2019-07-27 11:31:14,4398628728349893,20,查了大人物也不会被挖出来，研究员都被送到精神病院封口了，还能有什么结果。,1680441764
HFjgRh7Sy,2019-07-27 02:12:56,4398488231979079,19,想做好自己太难了   因为每个人的道德标杆都不一样  希望自己以后求学之路遇到的老师同学都是品德高尚的人,1680441723
HFjgRh7Sy,2019-07-27 16:12:15,4398699448797718,18,复旦女博士的贡献，向广大网民普及了sci nature等专业词汇，提高了广大网友的文化水准，比翟博士的知网瞬间提升了好几个level,1680441723
HFjgRh7Sy,2019-07-27 11:33:03,4398629190599552,18,删那么多评论，有用吗？ http://t.cn/Aijop8yJ,1680441745
HFjgRh7Sy,2019-07-27 13:16:29,4398655219465157,18,人家当小三 5篇sci 我老公打算我生个孩子也就给我个致谢[微笑][微笑][微笑]八作都轮不上,1680441745
HFjgRh7Sy,2019-07-27 12:29:27,4398643379248136,17,好好查，直接降到本科学历,1680441723
HFjgRh7Sy,2019-07-27 13:30:55,4398658847552557,17,学术圈的瓜就没有断过且越吃越大 科研实力和三观人品越来越不成正比 校园也越来越复杂 就没有永远的象牙塔 所谓的成功者走的都不是什么光明的路 混的都不是什么干净的圈 泛指不针对 毕竟坚守真我的人还是有的 只是存在的方式不同 要么硬核 要么平庸,1680441723
HFjgRh7Sy,2019-07-27 00:14:14,4398458355774570,17,5篇SCI，牛逼,1680441723
HFjgRh7Sy,2019-07-27 02:26:19,4398491600406405,17,大半夜发一点诚意都没有,1680441745
HFjgRh7Sy,2019-07-27 11:47:11,4398632742604987,17,明明是交大的锅 却要旦旦背[二哈],1680441745
HFjgRh7Sy,2019-07-27 11:23:56,4398626891424473,16,四个博士哇？分我一个吧，觉得不挑[污],1680441723
HFjgRh7Sy,2019-07-27 12:26:43,4398642691670482,16,有什么用，湖南大学那两个处理着处理着没音了。,1680441723
HFjgRh7Sy,2019-07-27 12:07:50,4398637938925126,16,男的婚内出轨抛妻弃子实在是活该，女的玩弄感情人品低劣即将得到惩罚，两人都不是什么好东西,1680441723
HFjgRh7Sy,2019-07-27 12:25:39,4398642423500161,16,女人只要会利用潜规则，老母猪都可以上天，因为有钱有本事的男人欲望真的很肮脏,1680441764
HFjgRh7Sy,2019-07-27 09:44:13,4398601797001632,15,没人说说推免吗？,1680441745
HFjgRh7Sy,2019-07-27 13:42:24,4398661737433572,15,五篇sci都留不住你的心吗[失望],1680441745
HFjgRh7Sy,2019-07-27 11:31:36,4398628825126984,15,[允悲][允悲][允悲]有人送我的话，我就专心只爱他一个，劈什么腿，劈腿能有sci重要？,1680441764
HFjgRh7Sy,2019-07-27 06:36:29,4398554551970033,15,单纯的为我们这些苦逼的研究生支持点热度，如果是这么，想知道这位女士的结果,1680441786
HFjgRh7Sy,2019-07-27 12:21:44,4398641437847355,14,看了这篇报道我觉得该女子有能力成为医学学科带头人……可惜她不懂医学。,1680441745
HFjgRh7Sy,2019-07-27 13:23:52,4398657074111049,13,玷污了复旦，为她的同学委屈，也让其他正在为科研“秃头”的女性蒙羞[挖鼻],1680441745
HFjgRh7Sy,2019-07-27 12:29:07,4398643295438433,13,在母校的官博看到这样的声明，真是莫名心疼母校[可怜],1680441745
HFjgRh7Sy,2019-07-27 15:05:00,4398682525346481,13,男的也是婚内出轨啊，而且还是老师，这明显就是潜规则啊,1680441745
HFjgRh7Sy,2019-07-27 10:05:10,4398607068935155,13,希望真的调查，不敷衍，社会影响太差了，出轨，学术造假，私生活混乱，学术不端且人品极差，这种人以后从医或者教书，不是祸害人吗？,1680441745
HFjgRh7Sy,2019-07-27 01:22:51,4398475623820356,12,学术圈很吃这样的清纯人设嘛[思考]一定要擦亮眼睛[思考]及时止损[思考],1680441745
HFjgRh7Sy,2019-07-29 00:31:02,4399187364330326,12,李敏，估计你在上海交通大学时，也是做过很多见不得人的事情吧！这次幸亏陆炎教授没有丧命，如果他丧命了，就不单单是撤销你博士学位如此简单，可能会查到你硕士时期的各种问题？你这种严重的“水博士“，还能在复旦大学，简直就是对百年名校的严重侮辱！,1680441745
HFjgRh7Sy,2019-07-27 12:25:02,4398642272128339,12,李敏女博士🐂🍺 用下半身开始人生逆袭,1680441745
HFjgRh7Sy,2019-07-27 11:10:41,4398623561149214,12,一般学校都是掩盖，启动调查真的很少,1680441745
HFjgRh7Sy,2019-07-27 10:42:20,4398616422346423,11,5篇SCI啊！！！！！！！[允悲][允悲][允悲][允悲],1680441764
HFjgRh7Sy,2019-07-27 13:19:48,4398656049925332,11,谁说女博士脱不了单 这一打四都能打 也算是本事 本自闭甘拜下风,1680441764
HFjgRh7Sy,2019-07-27 03:26:37,4398506770600046,10,陆现在是生是死？？？？,1680441786
HFjgRh7Sy,2019-07-27 00:34:58,4398463573643851,10,希望重视起来，真的认真地查一查。,1680441807
HFjgRh7Sy,2019-07-29 00:34:29,4399188227470654,10,李敏，你的下一步计划是不是改去和院长好了，然后就可以顺理成章做很多事情？你对复旦的影响太大了，严重的水分，水博士一个，自己没能力写出来SCI，还好意思？你就等着复旦大学医学院学术委员会撤销你的学位吧！自己乐去吧！你的明天就像北京电影学院的假博士翟天临一样！,1680441848
HFjgRh7Sy,2019-07-27 10:37:08,4398615113769133,9,这明显就是学术不端啊，个人情感问题我们不能干涉，请还学术领域一片净土,1680441764
HFjgRh7Sy,2019-07-27 12:20:06,4398641030225469,9,复旦不愧为复旦，出了问题能正面回应，理性处理,1680441764
HFjgRh7Sy,2019-07-27 13:40:01,4398661137687768,9,送了5片篇sci 现在的硕导肯定不会自己做实验 那这实验数据会不会是别的同学辛辛苦苦做的呀,1680441786
HFjgRh7Sy,2019-07-27 14:18:08,4398670730006067,9,呐请看 http://t.cn/AijKWaQw,1680441806
HFjgRh7Sy,2019-07-27 13:40:08,4398661167108030,9,这件事出来以后，身边的研究生同学，尤其是女生，大部分都一致的羡慕这件事的女生，眼红啊，多少人付出了多大的努力也不定能发个好文章。只有查清楚，甚至必要的时候撤销这些SCI论文的署名，才能引导一个好的舆论和良好的学术氛围。,1680441806
HFjgRh7Sy,2019-07-27 09:56:09,4398604799997191,9,这男的据说是我们护士长老公的同学[笑cry],1680441807
HFjgRh7Sy,2019-07-27 00:14:04,4398458313737181,9,发生了啥？？一脸懵逼[疑问],1680441828
HFjgRh7Sy,2019-07-29 00:23:47,4399185534925135,9,李敏，你就是学术不端的代表，你自己浑水摸鱼就可以蒙混过关了，说实话，你真的没有一点良心，再说了，你也要看看自己到底什么水平，这次你就会成为北京电影电影学院的翟天临一样，学术不端，撤销博士学位，你就等着乐吧！,1680441848
HFjgRh7Sy,2019-07-27 13:27:08,4398657900569820,9,图片评论 http://t.cn/AijKVoUS,1680441848
HFjgRh7Sy,2019-07-27 00:47:13,4398466657061925,9,一定要查得彻彻底底啊，这种伪博士一个不除，后面还有成千上万个,1680441869
HFjgRh7Sy,2019-07-27 06:34:59,4398554178688547,9,这个李敏怎么这样[污]为了名利连基本的道德都没有了！,1680441953
HFjgRh7Sy,2019-07-27 11:24:56,4398627143360060,8,请问这名女同学可以毕业吗？[嘻嘻],1680441745
HFjgRh7Sy,2019-07-27 13:30:24,4398658722124087,8,双方都必须严惩，身为高学历的人不去想想如何在研究上进行突破，为社会做贡献，反而去走这种可耻的捷径，成为反面教材，真让社会寒心！,1680441745
HFjgRh7Sy,2019-07-27 00:03:52,4398455747713759,8,吃瓜,1680441764
HFjgRh7Sy,2019-07-27 12:41:38,4398646445384436,8,五篇sci！！果然拥有爱情就拥有了一妾[doge],1680441764
HFjgRh7Sy,2019-07-27 13:30:42,4398658793329145,8,半夜发的……官微愁的一夜没睡吗[笑cry],1680441764
HFjgRh7Sy,2019-07-27 20:09:54,4398759255466795,8,太他妈秀了，前有清北3p，后有山大卖国，又来个复旦女王，这985真的不一般啊。,1680441806
HFjgRh7Sy,2019-07-27 05:48:01,4398542355212914,8,交大不进来表个态？,1680441807
HFjgRh7Sy,2019-07-27 13:24:25,4398657212334295,8,陆炎朋友圈里写“从硕士论文到讲课ppt到sci” 硕士母校交大也请留意一下 负起责任@上海交通大学,1680441828
HFjgRh7Sy,2019-07-27 13:15:50,4398655051870658,8,我现在更想知道李敏将受到什么样的惩罚，如果这种行为都被大事化小，小事化了的话，以后的研究女性在学术圈又会因此收到怎样的待遇呢？！这女人简直就是给那些高知女性丢脸！,1680441828
HFjgRh7Sy,2019-10-06 22:06:55,4424518241792844,8,查出结果了吗？,1680441848
HFjgRh7Sy,2019-07-27 00:03:01,4398455532891514,7,居然真的！！！,1680441745
HFjgRh7Sy,2019-07-27 13:47:06,4398662920415400,7,彻查给大众一个交代！高校是学问的殿堂，不是藏污纳垢的地方,1680441764
HFjgRh7Sy,2019-10-20 22:48:47,4429602212445636,7,好像很多都这样，关注公众号为了个后续，结果没有后续，还以为删博了呢，都要找不到了,1680441764
HFjgRh7Sy,2019-07-27 14:55:00,4398680007905046,7,有什么稀奇，多的去了。我有个同学大四的时候勾搭上一研究生学长，学长帮助她考研，给了她很多资料，送了她很多礼物，限量版耐克、iPad、IMAC Pro什么的，最后她考上就借异地把人家甩了！,1680441786
HFjgRh7Sy,2019-07-27 13:31:23,4398658969176798,7,敲黑板：学术圈山崩地裂的爱就是送她5篇sci。不然不要说爱[酸][酸][酸][酸][酸],1680441786
HFjgRh7Sy,2019-07-27 14:41:21,4398676573677072,7,复旦高分子有导师离婚娶了自己的女学生（博士），帮助其发了N多文章，此女还得了国际青年化学家奖……[给力],1680441806
HFjgRh7Sy,2019-07-27 16:21:31,4398701781336652,7,我想起了去年的翟博士，去年知网响彻天空，今年sci响彻天空了[允悲],1680441828
HFjgRh7Sy,2019-07-27 15:53:38,4398694763782904,7,这女博士在宫斗剧里也是能活到最后一集的厉害人物。,1680441828
HFjgRh7Sy,2019-07-27 18:36:39,4398735792050624,7,图片评论 http://t.cn/AijNt51q,1680441848
HFjgRh7Sy,2019-07-27 11:46:06,4398632470368170,7,文化人骗的都是精神食粮啊，也是腻害了,1680441869
HFjgRh7Sy,2019-07-29 08:40:43,4399310596483531,7,应该表个率啊……这种女的要是放过她……不说名校……就是一般的一本院校这不让这种风气猖狂了，以后论文都不用自己写了，谁给我写我跟谁谈恋爱[二哈],1680441869
HFjgRh7Sy,2019-07-27 14:14:49,4398669896023735,6,🐂🍺终于有暴露出来的了，试问哪个学校没有这类事件，一个个掩埋的很好，都是那么高学府的“精英大佬们”。所谓的真正的教育。心寒。原来这个世界的美好也是建设出来的哦[doge],1680441745
HFjgRh7Sy,2019-07-27 15:48:29,4398693471876603,6,开除党籍开除学籍移交司法机关处理，跟田佳良事件一样严肃处理，如果复旦大学不能严肃处理，哈哈😄，复旦大学名誉扫地了，精致利己主义者培育沃土上将 出更加多的田佳良，李敏那样的心机女。,1680441764
HFjgRh7Sy,2020-02-07 18:51:51,4469405246831628,6,一查到底？查到哪去了？还有人记得这件事吗？网友果然都是健忘的，容易糊弄的。,1680441764
HFjgRh7Sy,2019-07-27 22:46:43,4398798719907386,6,这女的要是还是称得上硕士博士学位，你们学校是不是该关门了[吐],1680441786
HFjgRh7Sy,2019-07-27 17:26:13,4398718066923728,6,这事儿可比翟博士的学术不端严重多了,1680441786
HFjgRh7Sy,2019-07-27 16:38:29,4398706055304797,6,两年5篇sci本科安徽医科大学同时又是sci审稿专家？难道就没有人有所怀疑什么？,1680441786
HFjgRh7Sy,2019-07-27 15:35:16,4398690141449854,6,李敏就这样全身而退了么  这对学术圈来说是多大的侮辱  只要随便勾引几个男人就能走上人生巅峰[二哈],1680441786
HFjgRh7Sy,2019-07-27 15:31:32,4398689201763327,6,，，，我想请教下这位女博士，是如何勾搭住好几个优秀的男士，我至今都没谈过恋爱。[doge],1680441786
